id,author,slug,title,voivodeship,town,date,date_gmt,modified,modified_gmt,lat,lng,zoom,address,desc,category,rating
2186,2186,szpital,Szpital,śląskie,Zabrze,2018-10-25T10:04:50,2018-10-25T08:04:50,2021-08-20T19:33:40,2021-08-20T17:33:40,50.2942676,18.8185555,19,Szpital,"<p>Budynek stoi, ale jest pilnowany przez ochron\u0119, podobno dlatego \u017ce na dachu s\u0105 nadajniki. Wej\u015b\u0107 si\u0119 da bez problemu na teren szpitala, ale po chwili pojawia si\u0119 ochroniarz.</p>\n",Szpitale,3.5
1451,1451,metalplast,Metalplast,łódzkie,Piotrków Trybunalski,2018-10-25T09:21:40,2018-10-25T07:21:40,2021-08-12T18:59:42,2021-08-12T16:59:42,51.4022712,19.689045,19,Metalplast,"<p>Atrakcyjno\u015b\u0107 mocno kiepska, jak to bywa w wi\u0119kszo\u015bci urbex\xf3w w miastach, poza go\u0142ymi \u015bcianami nie ma tam totalnie nic wi\u0119cej, niekt\xf3re stropy si\u0119 sypi\u0105, tak\u017ce trzeba uwa\u017ca\u0107.</p>\n",Industrialne,1
1779,1779,opuszczony-zwut,Opuszczony ZWUT,mazowieckie,Węgrów,2018-10-25T06:07:09,2018-10-25T04:07:09,2018-10-25T06:07:09,2018-10-25T04:07:09,52.398131,22.01036,19,Opuszczony ZWUT,<p>Widzia\u0142e\u015b / widzia\u0142a\u015b Opuszczony ZWUT w W\u0119gr\xf3w? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Industrialne,Brak ocen
970,970,chlewnia,Chlewnia,dolnośląskie,Krzywina,2018-10-25T05:32:24,2018-10-25T03:32:24,2018-10-25T05:32:24,2018-10-25T03:32:24,50.708543,17.156707,19,Chlewnia,<p>Ogl\u0105da\u0142e\u015b / ogl\u0105da\u0142a\u015b Chlewnia w Krzywina? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Inne,Brak ocen
2371,2371,zaklady-pks,Zakłady PKS,mazowieckie,Pilawa,2018-10-25T05:04:23,2018-10-25T03:04:23,2021-08-20T20:27:43,2021-08-20T18:27:43,51.9645771,21.52771,19,Zakłady PKS,"<p>wej\u015bcie bezproblemowe, niestety nic ciekawego poza murami, bramami i kilkoma pomieszczeniami nie ma</p>\n",Industrialne,2
1318,1318,kamieniczka-blizniak,kamieniczka-bliźniak,mazowieckie,Warszawa,2018-10-25T04:38:21,2018-10-25T02:38:21,2018-10-25T04:38:21,2018-10-25T02:38:21,52.307163,20.917909,19,kamieniczka-bliźniak,<p>By\u0142e\u015b / by\u0142a\u015b na urbexie w kamieniczka-bli\u017aniak w Warszawa? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Domy,Brak ocen
2313,2313,wytwornia-wod-gazowanych-igloopol,Wytwórnia Wód Gazowanych Igloopol,podkarpackie,Lutowiska,2018-10-25T03:50:54,2018-10-25T01:50:54,2018-10-25T03:50:54,2018-10-25T01:50:54,49.251959,22.69472,19,Wytwórnia Wód Gazowanych Igloopol,<p>Urbexowa\u0142e\u015b / urbexowa\u0142a\u015b w Wytw\xf3rnia W\xf3d Gazowanych Igloopol w Lutowiska? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Industrialne,2
1448,1448,mauzoleum-donimirskich,Mauzoleum Donimirskich,pomorskie,Czernin,2018-10-25T02:22:38,2018-10-25T00:22:38,2018-10-25T02:22:38,2018-10-25T00:22:38,53.905078,19.060606,19,Mauzoleum Donimirskich,<p>By\u0142e\u015b / by\u0142a\u015b w Mauzoleum Donimirskich w Czernin? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Inne,Brak ocen
2140,2140,stary-kosciol,Stary kościół,łódzkie,Pabianice,2018-10-25T01:56:40,2018-10-24T23:56:40,2021-08-20T19:22:15,2021-08-20T17:22:15,51.6609499,19.348104,19,Stary kościół,"<p>Go\u0142e \u015bciany i nic wi\u0119cej, fajnym wyzwaniem jest przej\u015b\u0107 do \u015brodka nie przez okno z ty\u0142u, lecz przez te zamurowane okna, trzeba wtedy troszk\u0119 pokombinowa\u0107 \U0001f642</p>\n",Inne,Brak ocen
1679,1679,opuszczony-dom-grawernika,Opuszczony dom grawernika,mazowieckie,Warszawa,2018-10-25T00:43:16,2018-10-24T22:43:16,2018-10-25T00:43:16,2018-10-24T22:43:16,52.353593,20.978149,19,Opuszczony dom grawernika,<p>Wizytowa\u0142e\u015b / wizytowa\u0142a\u015b Opuszczony dom grawernika w Warszawa? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Domy,Brak ocen
920,920,bunkry-boleslawiec,Bunkry Bolesławiec,dolnośląskie,Bolesławiec,2018-10-25T00:41:27,2018-10-24T22:41:27,2018-10-25T00:41:27,2018-10-24T22:41:27,51.253596,15.567984,19,Bunkry Bolesławiec,<p>Wchodzi\u0142e\u015b / wchodzi\u0142a\u015b do Bunkry Boles\u0142awiec w Boles\u0142awiec? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,podziemia i tunele,1
1849,1849,palac-w-peczkowie,Pałac w Pęczkowie,dolnośląskie,Pęczków,2018-10-25T00:28:33,2018-10-24T22:28:33,2018-10-25T00:28:33,2018-10-24T22:28:33,51.116192,16.480063,19,Pałac w Pęczkowie,<p>Chodzi\u0142e\u015b / chodzi\u0142a\u015b po Pa\u0142ac w P\u0119czkowie w P\u0119czk\xf3w? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Domy,Brak ocen
1249,1249,hala-nr7-stilon,Hala NR7 Stilon,lubuskie,Gorzów Wielkopolski,2018-10-24T23:33:19,2018-10-24T21:33:19,2018-10-24T23:33:19,2018-10-24T21:33:19,52.746373,15.259495,19,Hala NR7 Stilon,<p>Znasz opuszczone miejsce Hala NR7 Stilon w Gorz\xf3w Wielkopolski? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Industrialne,Brak ocen
1695,1695,opuszczony-dwor-szkola-w-cieslach,Opuszczony dwór/szkoła w Cieślach,wielkopolskie,Cieśle,2018-10-24T21:59:50,2018-10-24T19:59:50,2021-08-12T20:47:23,2021-08-12T18:47:23,52.3644894,16.6211128,19,Opuszczony dwór/szkoła w Cieślach,"<p>Dw\xf3r rodziny Ch\u0142apowskich.<br />\nPierwsz\u0105 rezydencj\u0105 rodziny Ch\u0142apowskich w Cie\u015blach jest obecna oficyna, kt\xf3ra jako pierwotny dw\xf3r wzniesiona zosta\u0142a w po\u0142owie XIX wieku. Rol\u0119 oficyny przej\u0119\u0142a po zbudowaniu nowego dworu. Jest to budynek parterowy z u\u017cytkowym poddaszem oraz drewnianym gankiem i wystawk\u0105 dachow\u0105 (tr\xf3jbocznie zwie\u0144czon\u0105). P\xf3\u017aniej powi\u0119kszono go o pi\u0119trowe skrzyd\u0142o, w wyniku czego budynek ma rzut litery L.<br />\nObecny dw\xf3r to budowla pi\u0119trowa z 1930\u20131934. Ma p\u0142ytki ryzalit na osi (zwie\u0144czony tr\xf3jk\u0105tnie). Murowany ganek po\u0142\u0105czony jest z balkonem. Pokryto go niskim dachem czterospadowym.<br />\nNa terenie parku znajduj\u0105 si\u0119 wyj\u0105tkowe okazy drzew.</p>\n",Domy,4
1119,1119,fabryka-amunicji,Fabryka amunicji,lubuskie,Lemierzyce,2018-10-24T21:04:02,2018-10-24T19:04:02,2018-10-24T21:04:02,2018-10-24T19:04:02,52.555931,14.85928,19,Fabryka amunicji,<p>Ogl\u0105da\u0142e\u015b / ogl\u0105da\u0142a\u015b Fabryka amunicji w Lemierzyce? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,1
1418,1418,linia-obrony-stellunga2,Linia obrony StellungA2,małopolskie,Falniów,2018-10-24T20:37:09,2018-10-24T18:37:09,2018-10-24T20:37:09,2018-10-24T18:37:09,50.361202,19.99188,19,Linia obrony StellungA2,<p>By\u0142e\u015b / by\u0142a\u015b na urbexie w Linia obrony StellungA2 w Falni\xf3w? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,2
1172,1172,fort-i-salis-soglio,Fort I Salis Soglio,podkarpackie,Hurko,2018-10-24T16:37:49,2018-10-24T14:37:49,2018-10-24T16:37:49,2018-10-24T14:37:49,49.75776,22.89628,19,Fort I Salis Soglio,<p>By\u0142e\u015b / by\u0142a\u015b w Fort I Salis Soglio w Hurko? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,5
1108,1108,elektrocieplownia-szombierki,Elektrociepłownia Szombierki,śląskie,Bytom,2018-10-24T16:20:01,2018-10-24T14:20:01,2021-07-31T08:29:40,2021-07-31T06:29:40,50.3452413,18.8863564,19,Elektrociepłownia Szombierki,<p>Insustrialna katedra \u015al\u0105ska. Obiekt mo\u017cna spokojnie zwiedza\u0107 za zgod\u0105 w\u0142a\u015bcicieli. Wn\u0119trzne robi piorunuj\u0105ce wra\u017cenie. Wchodzi\u0107 na \u201ckrzywy but\u201d nie polecam.</p>\n,Industrialne,5
2214,2214,torpedowania-gdynia-babie-doly,Torpedowania Gdynia Babie Doły,pomorskie,Gdynia,2018-10-24T16:14:49,2018-10-24T14:14:49,2018-10-24T16:14:49,2018-10-24T14:14:49,54.587072,18.544021,19,Torpedowania Gdynia Babie Doły,<p>Ogl\u0105da\u0142e\u015b / ogl\u0105da\u0142a\u015b Torpedowania Gdynia Babie Do\u0142y w Gdynia? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,4
1008,1008,dawna-stacja-pkp,Dawna stacja PKP,łódzkie,Ozorków,2018-10-24T15:58:17,2018-10-24T13:58:17,2021-07-30T20:59:45,2021-07-30T18:59:45,51.9739631,19.2659439,19,Dawna stacja PKP,"<p>Brak dost\u0119pu do budynku, drzwi zamurowane, okna zabite deskami.</p>\n",Inne,Brak ocen
916,916,bunkier-regelbau-514,Bunkier Regelbau 514,mazowieckie,Karczew,2018-10-24T14:46:36,2018-10-24T12:46:36,2021-07-30T20:41:20,2021-07-30T18:41:20,52.0701619,21.328399,19,Bunkier Regelbau 514,"<p>To Bunkier Regelbau 514 \u201cD\u0105browiecka G\xf3ra\u201d. Co roku odbywa si\u0119 tam inscenizacja bitwy oraz pokaz \u201czdobyczy wykopkowych\u201d ro\u017cnych \u015bwir\xf3w. Mi\u0119dzy innymi bogata kolekcja \u0142usek, ca\u0142ej armaty oraz stroju niemieckiego nazistowskiego oficera pokazywana przez faceta co potraci\u0142 kilka palc\xf3w przez swoje hobby\u2026</p>\n",Militarne,Brak ocen
1214,1214,fort-xiv-golawice,Fort XIV Goławice,mazowieckie,Goławice Pierwsze,2018-10-24T13:08:29,2018-10-24T11:08:29,2018-10-24T13:08:29,2018-10-24T11:08:29,52.508908,20.705109,19,Fort XIV Goławice,<p>Urbexowa\u0142e\u015b / urbexowa\u0142a\u015b w Fort XIV Go\u0142awice w Go\u0142awice Pierwsze? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,Brak ocen
1356,1356,komin-opuszczonej-mleczarni,Komin Opuszczonej Mleczarni,mazowieckie,Płock,2018-10-24T11:22:43,2018-10-24T09:22:43,2021-08-01T11:39:14,2021-08-01T09:39:14,52.5269269,19.6598625,19,Komin Opuszczonej Mleczarni,"<p>Do okola, a tak naprawde chyba na terenie tej firmy globaldex czy jakos tak jest maaaaasa roznych opuszczonych hal, budynkow, magazynow. Wszedzie tak naprawde ruina i nic w srodku. Znalazlem pomieszczenia z butelkami i opakowaniami po jogurtach i jakies chemiczne butelki i tyle. W jednym z budynkow jest zamkniety pies (albo po prostu chodzi po srodku).</p>\n<p>Znalazlem tez lodz, ale wlasnie w budynku gdzie szcze pies takze\u2026 udalo mnie sie ja zfilmowac i nara xD Pies robi robote. W kazdym razie duzo chodzenia zagladania w dziury (apropo dziur trzeba uwazac szczegolnie przy sniegu bo pokrywy studzienek pokradzione w wielu miejscach i sa dziury) nie ma tam praktycznie nic. Fajny spacer i duzo oczekiwan, ze sie znajdzie cos fajnego, ale tak naprawde nic.</p>\n",Industrialne,2
2402,2402,zamek-w-lapalicach,Zamek w Łapalicach,pomorskie,Łapalice,2018-10-24T10:42:56,2018-10-24T08:42:56,2021-08-20T20:50:52,2021-08-20T18:50:52,54.3466767,18.1277418,19,Zamek w Łapalicach,"<p>No to tak-od tego zamku zacz\u0119\u0142a si\u0119 moja przygoda z urbexem\u2026.sam zamek jest ogromny i mo\u017cna si\u0119 zgubi\u0107 w tych licznych komnatach\u2026.wej\u015bcie na wie\u017c\u0119 po schodach bez por\u0119czy to troch\u0119 hardcore\u2026. I nie r\xf3bcie tego w nocy\u2026<br />\nPod basenem jest mroczny tunel techniczny\u2026.ciemno mokro i bez latarki ani rusz,\u2026.Ale og\xf3lnie bardzo pozytywne miejsce</p>\n",Zamki i pałace,4.8888888888889
2395,2395,zamek-palac-oppersdorffow,Zamek (pałac) Oppersdorffów,opolskie,Głogówek,2018-10-24T10:25:27,2018-10-24T08:25:27,2018-10-24T10:25:27,2018-10-24T08:25:27,50.355722,17.861165,19,Zamek (pałac) Oppersdorffów,<p>Znasz opuszczone miejsce Zamek (pa\u0142ac) Oppersdorff\xf3w w G\u0142og\xf3wek? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Zamki i pałace,Brak ocen
1910,1910,poligon-garnizonowy,Poligon Garnizonowy,mazowieckie,Trzcianka,2018-10-24T08:47:10,2018-10-24T06:47:10,2018-10-24T08:47:10,2018-10-24T06:47:10,52.936431,20.596962,19,Poligon Garnizonowy,<p>Odwiedza\u0142e\u015b / odwiedza\u0142a\u015b Poligon Garnizonowy w Trzcianka? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,Brak ocen
1031,1031,dom-profilaktyczno-wypoczynkowy-zdrowie,Dom profilaktyczno-wypoczynkowy Zdrowie,pomorskie,Gdynia,2018-10-24T08:45:21,2018-10-24T06:45:21,2021-07-30T21:07:41,2021-07-30T19:07:41,54.4825802,18.5642968,19,Dom profilaktyczno-wypoczynkowy Zdrowie,"<p>Jako mieszkaniec tr\xf3jmiasta by\u0142em tam ju\u017c wiele razy i mimo, \u017ce znam to miejsce naprawd\u0119 dobrze, to chodzenie tam z r\xf3\u017cnymi lud\u017ami jest zawsze czym\u015b innym. Ka\u017cdy widzi w tym miejscu co\u015b innego \u2013 jeden widzi idealne miejsce do zdj\u0119\u0107, inny widzi wymarzone miejsce na graffiti, a jeszcze inny \u2013 miejsce z klimatem. Widoki s\u0105 genialne, a niekt\xf3rzy zapominaj\u0105 tez o piwnicach kt\xf3re mo\u017ce i s\u0105 puste, ale maj\u0105 ten \u201ccreepy\u201d klimat. Wej\u015bcie tam jest bezproblemowe (z tego co kojarz\u0119 to s\u0105 2 czy nawet 3 wej\u015bcia) i cz\u0119sto spotykam r\xf3wnie\u017c innych ludzi, kt\xf3rzy chc\u0105 poczu\u0107 to miejsce. Je\u017celi kto\u015b jedzie do Or\u0142owa, to jest to pozycja obowi\u0105zkowa :)))</p>\n",Domy,4.75
1759,1759,opuszczony-szpital,Opuszczony szpital,mazowieckie,Konstancin-Jeziorna,2018-10-24T08:23:46,2018-10-24T06:23:46,2021-08-12T21:39:01,2021-08-12T19:39:01,52.073512,21.1184263,19,Opuszczony szpital,"<p>Od strony ulicy wej\u015bcie zas\u0142oni\u0119te \u2013 wej\u015bcie dla odwa\u017cnych przez uchylon\u0105 \u201cdykt\u0119\u201d, mi uda\u0142o si\u0119 dosta\u0107 od ty\u0142u budynku \u2013 poprzez lasek. Zosta\u0142y zrujnowane \u015bciany</p>\n",Szpitale,5
1513,1513,niszczejace-wagony-kolejowe,Niszczejące wagony kolejowe,małopolskie,Kraków,2018-10-24T07:37:30,2018-10-24T05:37:30,2018-10-24T07:37:30,2018-10-24T05:37:30,50.08132,19.934145,19,Niszczejące wagony kolejowe,<p>Zwiedzi\u0142e\u015b / zwiedzi\u0142a\u015b Niszczej\u0105ce wagony kolejowe w Krak\xf3w? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Kolejowe,Brak ocen
1638,1638,opuszczone-radzieckie-lotnisko,Opuszczone Radzieckie Lotnisko,lubuskie,Tomaszowo,2018-10-24T05:53:51,2018-10-24T03:53:51,2018-10-24T05:53:51,2018-10-24T03:53:51,51.626649,15.405407,19,Opuszczone Radzieckie Lotnisko,<p>Odwiedza\u0142e\u015b / odwiedza\u0142a\u015b Opuszczone Radzieckie Lotnisko w Tomaszowo? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,3.75
2255,2255,wieza-cisnien-huty-1-maja,Wieża ciśnień Huty 1 Maja,śląskie,Gliwice,2018-10-24T05:11:36,2018-10-24T03:11:36,2021-08-20T19:49:08,2021-08-20T17:49:08,50.2973792,18.6840454,19,Wieża ciśnień Huty 1 Maja,"<p>Wej\u015b\u0107 do \u015brodka mo\u017cna, ale schody w zniszczone i bardzo ci\u0119\u017cko wej\u015b\u0107 na wy\u017csze pi\u0119tra wie\u017cy.</p>\n",Industrialne,2
2208,2208,tartak-wodny-na-rzece-wislok,Tartak wodny na rzece Wisłok,podkarpackie,Besko,2018-10-24T05:11:17,2018-10-24T03:11:17,2021-08-20T19:38:37,2021-08-20T17:38:37,49.57984,21.9439673,19,Tartak wodny na rzece Wisłok,<p>M\u0142yn jest na prywatnej posesji mo\u017cliwo\u015b\u0107 zwiedzenia w dzie\u0144 za zgod\u0105 w\u0142a\u015bcicieli ale raczej ma\u0142o atrakcyjny</p>\n,Inne,3
1307,1307,kamienica-matejki,Kamienica Matejki,wielkopolskie,Poznań,2018-10-24T04:11:58,2018-10-24T02:11:58,2018-10-24T04:11:58,2018-10-24T02:11:58,52.396141,16.89778,19,Kamienica Matejki,<p>Zwiedzi\u0142e\u015b / zwiedzi\u0142a\u015b Kamienica Matejki w Pozna\u0144? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Domy,Brak ocen
1826,1826,palac-reiswitzow-w-wedryni,Pałac Reiswitzów w Wędryni,opolskie,Olesno,2018-10-24T03:39:36,2018-10-24T01:39:36,2018-10-24T03:39:36,2018-10-24T01:39:36,50.866861,18.312664,19,Pałac Reiswitzów w Wędryni,<p>Odwiedzi\u0142e\u015b / odwiedzi\u0142a\u015b Pa\u0142ac Reiswitz\xf3w w W\u0119dryni w Olesno? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Zamki i pałace,4
1948,1948,pruska-wieza-obserwacyjna-iii,Pruska wieża obserwacyjna III,wielkopolskie,Biedrusko,2018-10-24T03:39:10,2018-10-24T01:39:10,2018-10-24T03:39:10,2018-10-24T01:39:10,52.564883,16.903793,19,Pruska wieża obserwacyjna III,<p>Odwiedza\u0142e\u015b / odwiedza\u0142a\u015b Pruska wie\u017ca obserwacyjna III w Biedrusko? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,1
1622,1622,opuszczone-gliwickie-przedsiebiorstwo-robot-inzynieryjnych,Opuszczone Gliwickie Przedsiębiorstwo Robót Inżynieryjnych,śląskie,Gliwice,2018-10-24T03:30:35,2018-10-24T01:30:35,2021-08-12T20:02:42,2021-08-12T18:02:42,50.279296,18.7166369,19,Opuszczone Gliwickie Przedsiębiorstwo Robót Inżynieryjnych,<p>Wej\u015bcie bez problemu obiekt mocno zdewastowany z ciekawych znalezisk to jedynie stary telewizor. Jest jedna niepokoj\u0105ca rzecz bo nwm czy uruchomili\u015bmy czujki czy ochroniarz akurat mia\u0142 obch\xf3d bo tu\u017c po tym jak wsiedli\u015bmy do auta i kawa\u0142ek odjechali\u015bmy pojawi\u0142 si\u0119 przy obiekcie ochroniarz (kt\xf3rego wcze\u015bniej nie by\u0142o).</p>\n,Industrialne,4
1102,1102,dzialobitnia-fortu-sliwickiego,Działobitnia Fortu Śliwickiego,mazowieckie,Warszawa,2018-10-24T02:26:19,2018-10-24T00:26:19,2018-10-24T02:26:19,2018-10-24T00:26:19,52.265528,21.015955,19,Działobitnia Fortu Śliwickiego,<p>Ogl\u0105da\u0142e\u015b / ogl\u0105da\u0142a\u015b Dzia\u0142obitnia Fortu \u015aliwickiego w Warszawa? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,Brak ocen
2091,2091,stacja-pkp-rabinek,Stacja PKP Rąbinek,kujawsko-pomorskie,Inowrocław,2018-10-24T01:01:43,2018-10-23T23:01:43,2021-08-18T17:20:20,2021-08-18T15:20:20,52.772246,18.232812,19,Stacja PKP Rąbinek,"<p>Ciekawe miejsce, warte obejrzenia, du\u017cy teren i idzie si\u0119 na\u0142azi\u0107 hehe</p>\n",Industrialne,5
2070,2070,spalarnia-padlych-zwierzat,Spalarnia padłych zwierząt,mazowieckie,Sikórz,2018-10-24T00:51:56,2018-10-23T22:51:56,2018-10-24T00:51:56,2018-10-23T22:51:56,52.626977,19.57768,19,Spalarnia padłych zwierząt,<p>Widzia\u0142e\u015b / widzia\u0142a\u015b Spalarnia pad\u0142ych zwierz\u0105t w Sik\xf3rz? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Inne,Brak ocen
1101,1101,dynamit-aktien-gesellschaft-vormals-alfred-nobel-co,Dynamit Aktien Gesellschaft Vormals Alfred Nobel &#038; Co.,lubuskie,Nowogród Bobrzański,2018-10-23T23:47:17,2018-10-23T21:47:17,2021-07-31T08:28:47,2021-07-31T06:28:47,51.7988491,15.242672,19,Dynamit Aktien Gesellschaft Vormals Alfred Nobel &amp; Co.,"<p>Ca\u0142kiem zacnie zachowany rozleg\u0142y kompleks obiekt\xf3w. Na zwiedzenie trzeba przeznaczy\u0107 odpowiedni\u0105 ilo\u015b\u0107 czasu, zawczasu zaznajamiaj\u0105c si\u0119 z rozlokowaniem budynk\xf3w, z kt\xf3rych cz\u0119\u015b\u0107 odnale\u017ali\u015bmy fartem z uwagi na brak oznakowania na satelicie.<br />\n\u015awietny materia\u0142 na zdj\u0119cia, czaruj\u0105cy las i klimat.</p>\n",Industrialne,4.6666666666667
985,985,cmentarz-zolnierzy-austro-wegier-i-rosji,Cmentarz żołnierzy Austro-Węgier i Rosji,podkarpackie,Krempna,2018-10-23T22:38:30,2018-10-23T20:38:30,2018-10-23T22:38:30,2018-10-23T20:38:30,49.510268,21.49293,19,Cmentarz żołnierzy Austro-Węgier i Rosji,<p>Eksplorowa\u0142e\u015b / eksplorowa\u0142a\u015b Cmentarz \u017co\u0142nierzy Austro-W\u0119gier i Rosji w Krempna? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Militarne,Brak ocen
1776,1776,opuszczony-zamek-w-swierzawie,Opuszczony zamek w Świerzawie,dolnośląskie,Świerzawa,2018-10-23T22:34:11,2018-10-23T20:34:11,2018-10-23T22:34:11,2018-10-23T20:34:11,51.009887,15.900685,19,Opuszczony zamek w Świerzawie,<p>Zwiedzi\u0142e\u015b / zwiedzi\u0142a\u015b Opuszczony zamek w \u015awierzawie w \u015awierzawa? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Zamki i pałace,Brak ocen
1154,1154,fort-41a-mydlniki,Fort 41a Mydlniki,małopolskie,Kraków,2018-10-23T22:11:46,2018-10-23T20:11:46,2021-07-31T10:11:57,2021-07-31T08:11:57,50.0848556,19.8615539,19,Fort 41a Mydlniki,"<p>\u0141atwy dost\u0119p, sporo \u015bmieci. W \u015brodku pusto.</p>\n",Militarne,Brak ocen
1329,1329,kapliczki-na-swietej-gorze,Kapliczki na Świętej Górze,dolnośląskie,Lubawka,2018-10-23T20:16:00,2018-10-23T18:16:00,2018-10-23T20:16:00,2018-10-23T18:16:00,50.709484,16.012265,19,Kapliczki na Świętej Górze,<p>Urbexowa\u0142e\u015b / urbexowa\u0142a\u015b w Kapliczki na \u015awi\u0119tej G\xf3rze w Lubawka? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Inne,Brak ocen
1130,1130,fabryka-mebli-diplo,Fabryka mebli Diplo,lubelskie,Dąbrowica,2018-10-23T18:49:30,2018-10-23T16:49:30,2018-10-23T18:49:30,2018-10-23T16:49:30,51.265426,22.464705,19,Fabryka mebli Diplo,<p>Chodzi\u0142e\u015b / chodzi\u0142a\u015b po Fabryka mebli Diplo w D\u0105browica? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Industrialne,Brak ocen
1593,1593,opuszczona-ruska-szkola,Opuszczona RUSKA szkoła,dolnośląskie,Trzebień,2018-10-23T18:20:22,2018-10-23T16:20:22,2018-10-23T18:20:22,2018-10-23T16:20:22,51.378598,15.602174,19,Opuszczona RUSKA szkoła,<p>By\u0142e\u015b / by\u0142a\u015b w Opuszczona RUSKA szko\u0142a w Trzebie\u0144? Podziel si\u0119 swoj\u0105 opini\u0105 oraz zdj\u0119ciami w komentarzu!</p>\n,Domy,Brak ocen
1442,1442,majatek-turowice,Majątek Turowice,mazowieckie,Kawęczyn,2018-10-23T17:45:00,2018-10-23T15:45:00,2021-08-12T18:53:32,2021-08-12T16:53:32,52.0478059,21.1712337,19,Majątek Turowice,"<p>Odwiedzone w nocy. W kordynatach podalem miejsce, ktore prowadzi dokladnie do obiektu w lini prawie prostej, wydeptane i dyskretne.</p>\n<p>Zwiedzania kilka minut\u2026 Malo miejsca, ciasno co najgorsze ktos mieszka doslownie obok. Nie jestem nawet pewien czy to nie jest czesc posesji tej osoby. W srodku praktycznie nic poza piachem. Dobrze, ze chociaz kot wyskoczyl bo tak to byloby naprawde marnie.</p>\n<p>Liczylem na architekture, ale galezie drzew mocno zaslanialy obiekt, a nie bylo nawet jak bardziej wycofac i zobaczyc z dala ze wzgledu na osobe, ktora mieszka doslownie kilka krokow dalej.</p>\n",Zamki i pałace,2.6666666666667
1907,1907,podziemne-stanowisko-dowodzenia-polnocnej-grupy-wojsk-armii-radzieckiej,Podziemne Stanowisko Dowodzenia Północnej Grupy Wojsk Armii Radzieckiej,dolnośląskie,Wilkocin,2018-10-23T17:44:42,2018-10-23T15:44:42,2021-08-16T12:42:42,2021-08-16T10:42:42,51.4696485,15.8201087,16,Podziemne Stanowisko Dowodzenia Północnej Grupy Wojsk Armii Radzieckiej,"<p>Warto odwiedzi\u0107, wej\u015bcie bezproblemowe, nawet szlak tamt\u0119dy prowadzi. Miejsce interesuj\u0105ce ze wzgl\u0119du na rozleg\u0142o\u015b\u0107 podziemnych hal, tuneli i pomieszcze\u0144. Parking w Wilkocinie bez trudu. O\u015bwietlenie konieczne. W \u015brodku pustki ale zdecydowanie warto si\u0119 \u201czgubi\u0107\u201d w podziemiach.</p>\n",Militarne,5
